 ,Area,Mean,Min,Max,X,Y,Slice
246,0,142,142,142,449,352,4
247,0,138,138,138,451,364,4
248,0,134,134,134,462,382,4
249,0,130,130,130,472,396,4
250,0,135,135,135,493,244,4
251,0,142,142,142,482,233,4
252,0,153,153,153,304,200,4
253,0,143,143,143,298,160,4
254,0,149,149,149,298,134,4
255,0,143,143,143,301,120,4
256,0,138,138,138,331,89,4
257,0,150,150,150,357,86,4
258,0,152,152,152,375,94,4
259,0,154,154,154,389,104,4
260,0,135,135,135,420,120,4
261,0,146,146,146,443,129,4
262,0,144,144,144,457,137,4
263,0,137,137,137,472,140,4
264,0,142,142,142,496,138,4
265,0,140,140,140,514,132,4
266,0,145,145,145,540,108,4
267,0,146,146,146,547,93,4
268,0,157,157,157,204,57,4
269,0,154,154,154,190,45,4
270,0,157,157,157,181,34,4
271,0,156,156,156,163,18,4
272,0,152,152,152,234,86,4
273,0,146,146,146,264,94,4
274,0,146,146,146,292,98,4
275,0,139,139,139,113,18,4
276,0,144,144,144,501,37,4
277,0,147,147,147,487,56,4
278,0,141,141,141,481,66,4
279,0,146,146,146,518,16,4
280,0,135,135,135,454,183,4
281,0,141,141,141,460,196,4
282,0,139,139,139,467,212,4
283,0,152,152,152,310,84,4
284,0,139,139,139,316,70,4
285,0,151,151,151,325,56,4
286,0,133,133,133,335,39,4
287,0,154,154,154,270,472,5
288,0,135,135,135,177,482,5
289,0,119,119,119,171,442,5
290,0,119,119,119,169,402,5
291,0,133,133,133,171,337,5
292,0,134,134,134,171,263,5
293,0,164,164,164,167,244,5
294,0,154,154,154,199,223,5
295,0,154,154,154,185,200,5
296,0,150,150,150,173,159,5
297,0,143,143,143,135,91,5
298,0,131,131,131,125,44,5
299,0,136,136,136,121,22,5
300,0,142,142,142,160,5,5
301,0,141,141,141,171,16,5
302,0,151,151,151,192,40,5
303,0,142,142,142,206,62,5
304,0,155,155,155,218,75,5
305,0,145,145,145,235,83,5
306,0,140,140,140,249,91,5
307,0,154,154,154,265,93,5
308,0,151,151,151,281,97,5
309,0,145,145,145,293,98,5
310,0,143,143,143,308,96,5
311,0,141,141,141,322,94,5
312,0,134,134,134,336,89,5
313,0,143,143,143,360,89,5
314,0,140,140,140,375,91,5
315,0,145,145,145,389,101,5
316,0,141,141,141,407,111,5
317,0,139,139,139,422,120,5
318,0,140,140,140,442,131,5
319,0,149,149,149,457,134,5
320,0,133,133,133,478,138,5
321,0,145,145,145,495,138,5
322,0,134,134,134,513,132,5
323,0,151,151,151,528,125,5
324,0,152,152,152,538,109,5
325,0,142,142,142,549,78,5
326,0,140,140,140,317,72,5
327,0,144,144,144,306,106,5
328,0,141,141,141,303,119,5
329,0,159,159,159,296,132,5
330,0,162,162,162,297,151,5
331,0,153,153,153,300,173,5
332,0,158,158,158,302,184,5
333,0,141,141,141,308,209,5
334,0,162,162,162,307,227,5
335,0,148,148,148,315,240,5
336,0,150,150,150,323,254,5
337,0,144,144,144,334,271,5
338,0,153,153,153,347,279,5
339,0,144,144,144,355,279,5
340,0,141,141,141,367,287,5
341,0,142,142,142,398,297,5
342,0,145,145,145,424,302,5
343,0,147,147,147,450,303,5
344,0,143,143,143,449,331,5
345,0,124,124,124,453,350,5
346,0,143,143,143,458,372,5
347,0,135,135,135,468,389,5
348,0,130,130,130,478,398,5
349,0,134,134,134,495,407,5
350,0,140,140,140,497,518,5
351,0,144,144,144,517,509,5
352,0,141,141,141,531,503,5
353,0,130,130,130,543,500,5
354,0,141,141,141,528,287,5
355,0,139,139,139,504,294,5
356,0,161,161,161,491,300,5
357,0,136,136,136,502,251,5
358,0,133,133,133,494,240,5
359,0,135,135,135,462,201,5
360,0,137,137,137,456,180,5
361,0,144,144,144,527,255,5
362,0,137,137,137,274,450,6
363,0,114,114,114,174,450,6
364,0,128,128,128,170,372,6
365,0,148,148,148,223,287,6
366,0,152,152,152,166,362,6
367,0,133,133,133,171,275,6
368,0,150,150,150,190,211,6
369,0,139,139,139,173,162,6
370,0,152,152,152,169,16,6
371,0,160,160,160,185,37,6
372,0,155,155,155,197,50,6
373,0,152,152,152,209,68,6
374,0,154,154,154,224,78,6
375,0,136,136,136,239,87,6
376,0,146,146,146,256,90,6
377,0,143,143,143,272,95,6
378,0,141,141,141,288,97,6
379,0,154,154,154,306,94,6
380,0,140,140,140,326,90,6
381,0,139,139,139,343,85,6
382,0,153,153,153,377,94,6
383,0,150,150,150,406,112,6
384,0,140,140,140,431,125,6
385,0,149,149,149,447,130,6
386,0,130,130,130,458,115,6
387,0,147,147,147,471,78,6
388,0,142,142,142,314,80,6
389,0,150,150,150,319,62,6
390,0,148,148,148,324,51,6
391,0,138,138,138,330,36,6
392,0,149,149,149,339,20,6
393,0,137,137,137,305,110,6
394,0,157,157,157,297,124,6
395,0,153,153,153,296,146,6
396,0,170,170,170,295,154,6
397,0,157,157,157,297,167,6
398,0,147,147,147,299,181,6
399,0,156,156,156,304,203,6
400,0,150,150,150,309,214,6
401,0,143,143,143,313,232,6
402,0,142,142,142,319,242,6
403,0,151,151,151,324,258,6
404,0,154,154,154,336,273,6
405,0,142,142,142,354,282,6
406,0,146,146,146,345,278,6
407,0,146,146,146,371,286,6
408,0,138,138,138,387,290,6
409,0,152,152,152,395,294,6
410,0,141,141,141,415,297,6
411,0,142,142,142,437,301,6
412,0,130,130,130,461,303,6
413,0,149,149,149,479,302,6
414,0,141,141,141,488,296,6
415,0,147,147,147,502,294,6
416,0,134,134,134,524,292,6
417,0,136,136,136,464,196,6
418,0,129,129,129,456,172,6
419,0,129,129,129,473,219,6
420,0,138,138,138,483,234,6
421,0,126,126,126,451,325,6
422,0,139,139,139,450,346,6
423,0,148,148,148,453,365,6
424,0,140,140,140,459,380,6
425,0,132,132,132,474,389,6
426,0,144,144,144,497,412,6
427,0,133,133,133,512,415,6
428,0,132,132,132,529,418,6
429,0,160,160,160,164,8,7
430,0,148,148,148,176,17,7
431,0,143,143,143,180,26,7
432,0,159,159,159,195,47,7
433,0,156,156,156,211,65,7
434,0,147,147,147,222,77,7
435,0,156,156,156,231,80,7
436,0,148,148,148,240,86,7
437,0,150,150,150,256,93,7
438,0,150,150,150,152,95,7
439,0,148,148,148,158,113,7
440,0,150,150,150,274,98,7
441,0,143,143,143,286,97,7
442,0,138,138,138,300,94,7
443,0,152,152,152,323,90,7
444,0,145,145,145,349,89,7
445,0,159,159,159,368,91,7
446,0,151,151,151,382,97,7
447,0,153,153,153,398,107,7
448,0,146,146,146,414,115,7
449,0,138,138,138,427,127,7
450,0,140,140,140,450,134,7
451,0,144,144,144,466,136,7
452,0,147,147,147,474,136,7
453,0,146,146,146,490,137,7
454,0,148,148,148,500,135,7
455,0,151,151,151,516,129,7
456,0,149,149,149,531,119,7
457,0,154,154,154,541,100,7
458,0,150,150,150,548,80,7
459,0,150,150,150,553,42,7
460,0,153,153,153,458,119,7
461,0,148,148,148,463,97,7
462,0,144,144,144,472,83,7
463,0,142,142,142,492,47,7
464,0,150,150,150,502,32,7
465,0,143,143,143,305,110,7
466,0,164,164,164,295,128,7
467,0,156,156,156,296,141,7
468,0,157,157,157,296,151,7
469,0,159,159,159,295,161,7
470,0,158,158,158,297,172,7
471,0,169,169,169,299,186,7
472,0,147,147,147,303,198,7
473,0,155,155,155,304,213,7
474,0,148,148,148,310,227,7
475,0,144,144,144,316,241,7
476,0,155,155,155,321,251,7
477,0,159,159,159,325,263,7
478,0,150,150,150,333,274,7
479,0,152,152,152,345,278,7
480,0,145,145,145,363,285,7
481,0,142,142,142,386,290,7
482,0,149,149,149,396,292,7
483,0,151,151,151,407,294,7
484,0,154,154,154,415,297,7
485,0,131,131,131,434,303,7
486,0,132,132,132,452,307,7
487,0,124,124,124,475,306,7
488,0,135,135,135,496,299,7
489,0,146,146,146,523,289,7
490,0,142,142,142,543,285,7
491,0,131,131,131,450,323,7
492,0,135,135,135,448,335,7
493,0,134,134,134,449,350,7
494,0,146,146,146,458,377,7
495,0,161,161,161,216,246,7
496,0,161,161,161,193,224,7
497,0,121,121,121,170,378,7
498,0,154,154,154,248,365,7
499,0,122,122,122,176,465,7
500,0,165,165,165,494,520,7
501,0,148,148,148,521,510,7
502,0,131,131,131,540,502,7
503,0,128,128,128,451,545,7
504,0,148,148,148,160,9,8
505,0,149,149,149,170,14,8
506,0,151,151,151,179,27,8
507,0,151,151,151,188,36,8
508,0,151,151,151,196,52,8
509,0,157,157,157,210,65,8
510,0,158,158,158,219,75,8
511,0,149,149,149,239,84,8
512,0,136,136,136,256,90,8
513,0,144,144,144,271,97,8
514,0,151,151,151,293,98,8
515,0,147,147,147,309,96,8
516,0,137,137,137,314,84,8
517,0,147,147,147,303,118,8
518,0,156,156,156,295,130,8
519,0,168,168,168,296,170,8
520,0,161,161,161,301,192,8
521,0,154,154,154,304,200,8
522,0,157,157,157,306,213,8
523,0,151,151,151,317,243,8
524,0,143,143,143,327,261,8
525,0,146,146,146,347,278,8
526,0,145,145,145,361,282,8
527,0,138,138,138,383,291,8
528,0,136,136,136,396,295,8
529,0,143,143,143,414,297,8
530,0,129,129,129,434,300,8
531,0,144,144,144,460,302,8
532,0,140,140,140,470,303,8
533,0,151,151,151,486,302,8
534,0,133,133,133,503,299,8
535,0,126,126,126,519,294,8
536,0,137,137,137,533,290,8
537,0,127,127,127,451,315,8
538,0,135,135,135,449,328,8
539,0,140,140,140,450,349,8
540,0,137,137,137,454,367,8
541,0,132,132,132,465,378,8
542,0,135,135,135,475,387,8
543,0,136,136,136,509,411,8
544,0,152,152,152,270,469,8
545,0,162,162,162,270,441,8
546,0,158,158,158,270,408,8
547,0,160,160,160,258,355,8
548,0,147,147,147,221,267,8
549,0,149,149,149,186,217,8
550,0,149,149,149,167,331,8
551,0,122,122,122,173,422,8
552,0,129,129,129,176,479,8
553,0,139,139,139,137,65,8
554,0,133,133,133,115,34,8
555,0,157,157,157,401,109,8
556,0,159,159,159,414,117,8
557,0,141,141,141,431,127,8
558,0,147,147,147,378,98,8
559,0,143,143,143,337,90,8
560,0,146,146,146,448,132,8
561,0,144,144,144,467,136,8
562,0,148,148,148,492,135,8
563,0,144,144,144,526,122,8
564,0,150,150,150,541,104,8
565,0,142,142,142,548,87,8
566,0,144,144,144,553,66,8
567,0,148,148,148,164,133,9
568,0,144,144,144,170,272,9
569,0,154,154,154,184,205,9
570,0,151,151,151,216,255,9
571,0,112,112,112,171,421,9
572,0,160,160,160,267,510,9
573,0,149,149,149,263,532,9
574,0,131,131,131,178,527,9
575,0,144,144,144,461,535,9
576,0,138,138,138,484,523,9
577,0,143,143,143,517,510,9
578,0,137,137,137,541,501,9
579,0,156,156,156,554,513,9
580,0,150,150,150,555,479,9
581,0,145,145,145,561,462,9
582,0,140,140,140,475,396,9
583,0,141,141,141,459,378,9
584,0,130,130,130,452,358,9
585,0,126,126,126,448,332,9
586,0,123,123,123,451,320,9
587,0,137,137,137,448,346,9
588,0,152,152,152,478,300,9
589,0,142,142,142,497,296,9
590,0,145,145,145,527,289,9
591,0,135,135,135,457,299,9
592,0,132,132,132,432,300,9
593,0,145,145,145,398,296,9
594,0,155,155,155,355,284,9
595,0,146,146,146,332,267,9
596,0,159,159,159,322,251,9
597,0,148,148,148,313,236,9
598,0,149,149,149,309,220,9
599,0,153,153,153,305,207,9
600,0,149,149,149,298,172,9
601,0,167,167,167,296,159,9
602,0,154,154,154,298,125,9
603,0,139,139,139,305,108,9
604,0,147,147,147,310,93,9
605,0,148,148,148,322,91,9
606,0,143,143,143,319,69,9
607,0,150,150,150,260,91,9
608,0,151,151,151,276,94,9
609,0,145,145,145,292,95,9
610,0,150,150,150,236,84,9
611,0,149,149,149,222,76,9
612,0,147,147,147,210,62,9
613,0,156,156,156,185,38,9
614,0,144,144,144,168,12,9
615,0,129,129,129,127,38,9
616,0,136,136,136,362,92,9
617,0,141,141,141,374,94,9
618,0,145,145,145,398,105,9
619,0,143,143,143,415,117,9
620,0,145,145,145,435,127,9
621,0,132,132,132,470,137,9
622,0,139,139,139,491,138,9
623,0,159,159,159,526,123,9
624,0,166,166,166,533,110,9
625,0,147,147,147,540,98,9
626,0,145,145,145,547,82,9
627,0,140,140,140,456,113,9
628,0,142,142,142,465,96,9
629,0,150,150,150,480,72,9
630,0,173,173,173,490,45,9
631,0,162,162,162,503,32,9
632,0,160,160,160,516,15,9
633,0,138,138,138,465,98,8
634,0,144,144,144,487,62,8
635,0,134,134,134,449,160,8
636,0,136,136,136,464,192,8
637,0,149,149,149,506,243,8
638,0,141,141,141,526,256,8
639,0,141,141,141,511,241,9
640,0,132,132,132,468,200,9
641,0,127,127,127,457,185,9
642,0,142,142,142,448,166,9
643,0,138,138,138,266,522,28
644,0,161,161,161,174,513,28
645,0,145,145,145,172,455,28
646,0,158,158,158,167,349,28
647,0,156,156,156,173,244,28
648,0,172,172,172,184,200,28
649,0,164,164,164,159,118,28
650,0,172,172,172,151,96,28
651,0,153,153,153,410,300,28
652,0,143,143,143,361,284,28
653,0,136,136,136,334,267,28
654,0,140,140,140,326,254,28
655,0,156,156,156,319,247,28
656,0,155,155,155,314,237,28
657,0,148,148,148,309,221,28
658,0,153,153,153,303,204,28
659,0,147,147,147,298,179,28
660,0,136,136,136,300,157,28
661,0,131,131,131,300,138,28
662,0,131,131,131,305,120,28
663,0,175,175,175,168,13,28
664,0,168,168,168,186,36,28
665,0,161,161,161,201,53,28
666,0,158,158,158,211,68,28
667,0,155,155,155,223,75,28
668,0,142,142,142,243,86,28
669,0,148,148,148,254,89,28
670,0,129,129,129,283,97,28
671,0,150,150,150,310,94,28
672,0,136,136,136,329,90,28
673,0,130,130,130,297,89,28
674,0,139,139,139,266,406,28
675,0,140,140,140,406,296,29
676,0,152,152,152,381,291,29
677,0,148,148,148,357,281,29
678,0,151,151,151,336,272,29
679,0,151,151,151,327,263,29
680,0,149,149,149,319,251,29
681,0,155,155,155,313,238,29
682,0,142,142,142,310,226,29
683,0,135,135,135,307,212,29
684,0,153,153,153,301,196,29
685,0,145,145,145,301,184,29
686,0,151,151,151,296,171,29
687,0,142,142,142,295,155,29
688,0,132,132,132,299,145,29
689,0,145,145,145,299,126,29
690,0,129,129,129,306,111,29
691,0,142,142,142,297,89,29
692,0,149,149,149,274,94,29
693,0,141,141,141,261,91,29
694,0,138,138,138,245,87,29
695,0,151,151,151,227,81,29
696,0,156,156,156,218,71,29
697,0,161,161,161,205,56,29
698,0,159,159,159,189,42,29
699,0,169,169,169,178,30,29
700,0,168,168,168,169,16,29
701,0,146,146,146,131,42,29
702,0,161,161,161,126,19,29
703,0,163,163,163,141,102,29
704,0,165,165,165,170,279,29
705,0,158,158,158,170,333,29
706,0,137,137,137,170,436,29
707,0,146,146,146,271,435,29
708,0,143,143,143,258,406,29
709,0,143,143,143,251,383,29
710,0,148,148,148,246,343,29
711,0,132,132,132,273,469,29
712,0,147,147,147,432,310,30
713,0,142,142,142,410,304,30
714,0,160,160,160,383,298,30
715,0,180,180,180,169,290,30
716,0,154,154,154,173,266,30
717,0,135,135,135,236,312,30
718,0,158,158,158,219,277,30
719,0,157,157,157,167,367,30
720,0,132,132,132,169,423,30
721,0,152,152,152,173,505,30
722,0,139,139,139,271,503,30
723,0,136,136,136,265,401,30
724,0,161,161,161,189,210,30
725,0,166,166,166,176,173,30
726,0,163,163,163,135,66,30
727,0,171,171,171,182,30,30
728,0,157,157,157,198,52,30
729,0,161,161,161,219,76,30
730,0,148,148,148,233,86,30
731,0,145,145,145,261,95,30
732,0,147,147,147,275,97,30
733,0,146,146,146,309,95,30
734,0,140,140,140,332,92,30
735,0,138,138,138,372,90,30
736,0,158,158,158,402,107,30
737,0,157,157,157,421,117,30
738,0,147,147,147,435,126,30
739,0,137,137,137,305,114,30
740,0,144,144,144,297,141,30
741,0,144,144,144,297,150,30
742,0,150,150,150,297,163,30
743,0,151,151,151,299,179,30
744,0,149,149,149,303,199,30
745,0,150,150,150,311,222,30
746,0,151,151,151,316,243,30
747,0,140,140,140,328,258,30
748,0,146,146,146,330,268,30
749,0,154,154,154,341,282,30
750,0,155,155,155,350,291,30
751,0,160,160,160,176,174,31
752,0,151,151,151,158,106,31
753,0,157,157,157,126,42,31
754,0,171,171,171,177,24,31
755,0,174,174,174,194,49,31
756,0,157,157,157,206,64,31
757,0,154,154,154,223,79,31
758,0,143,143,143,258,94,31
759,0,141,141,141,298,92,31
760,0,137,137,137,328,90,31
761,0,147,147,147,347,88,31
762,0,163,163,163,416,116,31
763,0,141,141,141,434,126,31
764,0,144,144,144,354,57,31
765,0,150,150,150,353,36,31
766,0,146,146,146,310,88,31
767,0,139,139,139,298,134,31
768,0,153,153,153,294,153,31
769,0,160,160,160,295,171,31
770,0,145,145,145,300,182,31
771,0,150,150,150,303,203,31
772,0,134,134,134,309,217,31
773,0,144,144,144,312,230,31
774,0,162,162,162,315,239,31
775,0,152,152,152,322,252,31
776,0,156,156,156,326,262,31
777,0,143,143,143,339,276,31
778,0,160,160,160,364,289,31
779,0,152,152,152,381,289,31
780,0,153,153,153,416,300,31
781,0,143,143,143,241,323,31
782,0,137,137,137,233,284,31
783,0,156,156,156,167,353,31
784,0,167,167,167,168,328,31
785,0,136,136,136,172,445,31
786,0,146,146,146,175,497,31
787,0,138,138,138,271,462,31
788,0,150,150,150,277,481,31
789,0,154,154,154,250,356,31
790,0,177,177,177,185,216,31
791,0,162,162,162,173,238,31
792,0,140,140,140,268,515,32
793,0,147,147,147,265,412,32
794,0,144,144,144,257,379,32
795,0,152,152,152,232,287,32
796,0,173,173,173,168,280,32
797,0,153,153,153,177,527,32
798,0,127,127,127,170,425,32
799,0,136,136,136,169,400,32
800,0,164,164,164,178,226,32
801,0,163,163,163,206,228,32
802,0,168,168,168,185,205,32
803,0,169,169,169,169,156,32
804,0,178,178,178,139,72,32
805,0,175,175,175,181,28,32
806,0,163,163,163,192,45,32
807,0,151,151,151,205,59,32
808,0,151,151,151,221,73,32
809,0,147,147,147,438,304,32
810,0,151,151,151,414,300,32
811,0,150,150,150,397,296,32
812,0,149,149,149,381,293,32
813,0,137,137,137,363,288,32
814,0,150,150,150,348,281,32
815,0,151,151,151,337,276,32
816,0,152,152,152,330,264,32
817,0,146,146,146,318,240,32
818,0,138,138,138,312,225,32
819,0,145,145,145,308,215,32
820,0,152,152,152,304,202,32
821,0,140,140,140,304,192,32
822,0,139,139,139,301,180,32
823,0,154,154,154,297,166,32
824,0,146,146,146,298,149,32
825,0,147,147,147,298,138,32
826,0,136,136,136,300,126,32
827,0,139,139,139,306,110,32
828,0,130,130,130,311,94,32
829,0,138,138,138,316,77,32
830,0,140,140,140,447,134,32
831,0,133,133,133,325,61,32
832,0,146,146,146,268,506,33
833,0,136,136,136,272,467,33
834,0,136,136,136,180,552,33
835,0,139,139,139,180,530,33
836,0,139,139,139,174,431,33
837,0,136,136,136,171,398,33
838,0,169,169,169,167,344,33
839,0,144,144,144,240,316,33
840,0,169,169,169,171,252,33
841,0,155,155,155,194,216,33
842,0,182,182,182,183,200,33
843,0,154,154,154,141,96,33
844,0,147,147,147,224,79,33
845,0,150,150,150,238,86,33
846,0,143,143,143,265,92,33
847,0,136,136,136,298,151,33
848,0,142,142,142,303,194,33
849,0,148,148,148,306,212,33
850,0,149,149,149,308,224,33
851,0,148,148,148,315,237,33
852,0,148,148,148,319,251,33
853,0,158,158,158,340,273,33
854,0,149,149,149,362,285,33
855,0,152,152,152,385,289,33
856,0,144,144,144,414,291,33
857,0,149,149,149,451,307,33
858,0,156,156,156,451,350,33
859,0,147,147,147,452,374,33
860,0,148,148,148,449,171,33
861,0,141,141,141,446,137,33
862,0,142,142,142,305,108,33
863,0,146,146,146,300,124,33
864,0,177,177,177,183,35,33
865,0,181,181,181,170,22,33
866,0,155,155,155,213,272,33
867,0,147,147,147,179,522,34
868,0,132,132,132,174,436,34
869,0,147,147,147,170,372,34
870,0,153,153,153,232,309,34
871,0,141,141,141,220,266,34
