 ,Area,Mean,Min,Max,X,Y,Slice
192,0,144,144,144,106.000,53.333,2
193,0,132,132,132,104.667,33.333,2
194,0,136,136,136,67.333,59.333,2
195,0,143,143,143,50.000,46.667,2
196,0,140,140,140,470.000,52.667,3
197,0,138,138,138,450.667,49.333,3
198,0,145,145,145,432.667,34.000,3
199,0,159,159,159,410.000,20.000,3
200,0,141,141,141,298.000,12.667,3
201,0,141,141,141,310.000,22.667,3
202,0,152,152,152,324.000,30.000,3
203,0,152,152,152,340.667,52.667,3
204,0,151,151,151,351.333,70.667,3
205,0,158,158,158,354.667,102.000,3
206,0,159,159,159,361.333,136.667,3
207,0,165,165,165,356.667,154.667,3
208,0,163,163,163,332.000,152.000,3
209,0,168,168,168,310.667,140.000,3
210,0,159,159,159,300.667,134.667,3
211,0,159,159,159,290.000,128.667,3
212,0,161,161,161,276.000,118.000,3
213,0,148,148,148,243.333,116.667,3
214,0,147,147,147,220.000,112.667,3
215,0,141,141,141,197.333,106.667,3
216,0,149,149,149,170.667,104.667,3
217,0,132,132,132,128.667,82.000,3
218,0,137,137,137,96.000,77.333,3
219,0,147,147,147,76.000,78.667,3
220,0,149,149,149,91.333,59.333,3
221,0,140,140,140,90.000,36.000,3
222,0,145,145,145,158.667,68.000,3
223,0,144,144,144,152.667,49.333,3
224,0,158,158,158,143.333,28.667,3
225,0,162,162,162,178.000,117.333,3
226,0,151,151,151,179.333,133.333,3
227,0,151,151,151,189.333,150.667,3
228,0,145,145,145,203.333,167.333,3
229,0,160,160,160,216.667,177.333,3
230,0,147,147,147,234.667,190.667,3
231,0,159,159,159,252.000,199.333,3
232,0,138,138,138,279.333,211.333,3
233,0,148,148,148,296.667,215.333,3
234,0,152,152,152,319.333,220.000,3
235,0,162,162,162,332.667,220.667,3
236,0,163,163,163,345.333,222.000,3
237,0,158,158,158,366.667,227.333,3
238,0,166,166,166,380.000,229.333,3
239,0,170,170,170,404.667,234.000,3
240,0,159,159,159,420.667,236.667,3
241,0,149,149,149,437.333,248.000,3
242,0,152,152,152,453.333,252.667,3
243,0,161,161,161,472.000,290.000,3
244,0,162,162,162,444.667,292.667,3
245,0,174,174,174,408.000,302.667,3
246,0,170,170,170,381.333,302.667,3
247,0,178,178,178,352.667,298.667,3
248,0,155,155,155,325.333,306.000,3
249,0,176,176,176,334.000,321.333,3
250,0,186,186,186,339.333,332.667,3
251,0,177,177,177,359.333,360.000,3
252,0,189,189,189,368.000,370.667,3
253,0,196,196,196,382.667,388.000,3
254,0,173,173,173,390.000,396.000,3
255,0,150,150,150,400.667,409.333,3
256,0,155,155,155,404.000,415.333,3
257,0,146,146,146,410.000,424.000,3
258,0,162,162,162,426.000,445.333,3
259,0,139,139,139,432.667,432.000,3
260,0,139,139,139,446.000,434.000,3
261,0,151,151,151,437.333,470.000,3
262,0,153,153,153,422.000,460.667,3
263,0,140,140,140,397.333,478.667,3
264,0,147,147,147,336.000,468.000,3
265,0,137,137,137,325.333,459.333,3
266,0,140,140,140,309.333,448.000,3
267,0,150,150,150,298.000,442.667,3
268,0,153,153,153,286.000,432.667,3
269,0,148,148,148,275.333,430.000,3
270,0,157,157,157,256.667,423.333,3
271,0,161,161,161,254.000,409.333,3
272,0,175,175,175,246.000,389.333,3
273,0,168,168,168,236.000,378.000,3
274,0,166,166,166,223.333,373.333,3
275,0,158,158,158,202.000,369.333,3
276,0,151,151,151,188.000,370.000,3
277,0,163,163,163,167.333,368.667,3
278,0,157,157,157,148.000,371.333,3
279,0,144,144,144,135.333,370.667,3
280,0,159,159,159,154.000,397.333,3
281,0,164,164,164,256.000,289.333,3
282,0,166,166,166,238.667,288.667,3
283,0,178,178,178,213.333,308.000,3
284,0,153,153,153,208.667,284.667,3
285,0,157,157,157,198.000,275.333,3
286,0,157,157,157,172.667,241.333,3
287,0,137,137,137,104.667,225.333,3
288,0,135,135,135,85.333,208.000,3
289,0,129,129,129,69.333,186.667,3
290,0,138,138,138,131.333,232.000,3
291,0,156,156,156,438.667,477.333,4
292,0,170,170,170,438.667,470.000,4
293,0,152,152,152,428.667,451.333,4
294,0,139,139,139,422.667,442.000,4
295,0,146,146,146,413.333,428.000,4
296,0,172,172,172,402.667,412.667,4
297,0,181,181,181,377.333,382.000,4
298,0,189,189,189,360.000,357.333,4
299,0,187,187,187,350.000,348.000,4
300,0,173,173,173,342.667,339.333,4
301,0,172,172,172,338.000,328.000,4
302,0,164,164,164,330.000,312.000,4
303,0,182,182,182,353.333,297.333,4
304,0,176,176,176,415.333,294.667,4
305,0,169,169,169,429.333,296.667,4
306,0,162,162,162,470.667,307.333,4
307,0,155,155,155,490.667,312.667,4
308,0,155,155,155,319.333,290.000,4
309,0,148,148,148,295.333,288.000,4
310,0,150,150,150,236.000,292.000,4
311,0,163,163,163,201.333,279.333,4
312,0,158,158,158,183.333,273.333,4
313,0,147,147,147,146.667,257.333,4
314,0,136,136,136,98.667,220.667,4
315,0,140,140,140,83.333,207.333,4
316,0,157,157,157,168.000,242.667,4
317,0,157,157,157,184.667,233.333,4
318,0,151,151,151,200.667,228.667,4
319,0,149,149,149,273.333,121.333,4
320,0,158,158,158,301.333,138.667,4
321,0,164,164,164,314.667,154.000,4
322,0,152,152,152,332.000,154.667,4
323,0,173,173,173,355.333,154.000,4
324,0,180,180,180,367.333,154.667,4
325,0,159,159,159,362.667,136.000,4
326,0,152,152,152,357.333,110.000,4
327,0,147,147,147,348.667,90.000,4
328,0,136,136,136,338.667,54.000,4
329,0,148,148,148,323.333,32.000,4
330,0,147,147,147,308.000,21.333,4
331,0,155,155,155,417.333,26.667,4
332,0,134,134,134,426.667,29.333,4
333,0,161,161,161,441.333,38.000,4
334,0,155,155,155,456.000,50.667,4
335,0,155,155,155,464.667,60.000,4
336,0,160,160,160,495.333,64.667,4
337,0,154,154,154,484.000,50.000,4
338,0,135,135,135,473.333,32.000,4
339,0,140,140,140,469.333,24.000,4
340,0,155,155,155,462.000,161.333,4
341,0,167,167,167,434.667,245.333,4
342,0,159,159,159,410.000,238.000,4
343,0,172,172,172,380.667,229.333,4
344,0,165,165,165,357.333,224.000,4
345,0,167,167,167,338.667,222.000,4
346,0,150,150,150,317.333,220.000,4
347,0,154,154,154,304.000,218.667,4
348,0,152,152,152,286.667,214.667,4
349,0,152,152,152,259.333,203.333,4
350,0,139,139,139,228.667,188.000,4
351,0,140,140,140,214.667,178.000,4
352,0,151,151,151,202.667,166.000,4
353,0,163,163,163,191.333,149.333,4
354,0,162,162,162,181.333,136.667,4
355,0,165,165,165,177.333,116.667,4
356,0,144,144,144,169.333,102.000,4
357,0,142,142,142,159.333,71.333,4
358,0,156,156,156,152.667,50.667,4
359,0,152,152,152,140.000,28.000,4
360,0,146,146,146,131.333,18.000,4
361,0,144,144,144,121.333,370.667,4
362,0,145,145,145,139.333,371.333,4
363,0,145,145,145,160.667,372.667,4
364,0,157,157,157,193.333,370.000,4
365,0,163,163,163,213.333,368.000,4
366,0,162,162,162,225.333,375.333,4
367,0,171,171,171,236.667,378.667,4
368,0,168,168,168,243.333,387.333,4
369,0,160,160,160,252.000,392.667,4
370,0,161,161,161,255.333,405.333,4
371,0,148,148,148,256.667,416.667,4
372,0,132,132,132,272.000,432.000,4
373,0,157,157,157,286.667,432.667,4
374,0,139,139,139,296.667,442.667,4
375,0,149,149,149,306.000,445.333,4
376,0,151,151,151,314.667,451.333,4
377,0,146,146,146,322.667,450.667,4
378,0,137,137,137,330.000,463.333,4
379,0,132,132,132,338.000,472.000,4
380,0,132,132,132,352.667,480.000,4
381,0,159,159,159,276.000,38.000,4
382,0,159,159,159,262.000,28.000,4
383,0,151,151,151,248.667,12.667,4
384,0,152,152,152,437.333,470.667,17
385,0,157,157,157,420.000,436.667,17
386,0,157,157,157,412.667,423.333,17
387,0,167,167,167,398.667,406.667,17
388,0,178,178,178,386.667,392.667,17
389,0,189,189,189,379.333,384.667,17
390,0,184,184,184,362.667,364.667,17
391,0,183,183,183,350.667,348.000,17
392,0,142,142,142,135.333,249.333,17
393,0,142,142,142,150.000,260.000,17
394,0,147,147,147,162.667,266.000,17
395,0,145,145,145,198.667,274.667,17
396,0,143,143,143,208.667,281.333,17
397,0,144,144,144,250.000,292.000,17
398,0,175,175,175,276.000,288.667,17
399,0,157,157,157,294.667,284.000,17
400,0,120,120,120,76.000,186.667,17
401,0,127,127,127,90.667,189.333,17
402,0,127,127,127,102.000,193.333,17
403,0,141,141,141,117.333,197.333,17
404,0,146,146,146,129.333,200.667,17
405,0,139,139,139,142.667,203.333,17
406,0,146,146,146,158.000,210.667,17
407,0,140,140,140,170.000,215.333,17
408,0,162,162,162,186.000,220.000,17
409,0,153,153,153,196.667,222.667,17
410,0,152,152,152,222.000,233.333,17
411,0,139,139,139,247.333,244.000,17
412,0,144,144,144,233.333,239.333,17
413,0,149,149,149,262.667,250.667,17
414,0,147,147,147,275.333,255.333,17
415,0,165,165,165,296.667,264.000,17
416,0,167,167,167,308.667,267.333,17
417,0,164,164,164,317.333,288.000,17
418,0,169,169,169,335.333,294.000,17
419,0,155,155,155,324.000,276.000,17
420,0,166,166,166,339.333,284.000,17
421,0,173,173,173,356.667,292.000,17
422,0,181,181,181,375.333,303.333,17
423,0,188,188,188,389.333,306.000,17
424,0,199,199,199,421.333,301.333,17
425,0,177,177,177,447.333,294.000,17
426,0,168,168,168,460.667,270.667,17
427,0,155,155,155,470.000,218.667,17
428,0,154,154,154,482.667,310.000,17
429,0,150,150,150,493.333,318.667,17
430,0,189,189,189,436.667,332.000,17
431,0,176,176,176,458.667,333.333,17
432,0,151,151,151,478.667,334.667,17
433,0,142,142,142,459.333,505.333,17
434,0,141,141,141,427.333,508.667,17
435,0,149,149,149,384.667,511.333,17
436,0,151,151,151,375.333,502.000,17
437,0,131,131,131,370.667,496.000,17
438,0,141,141,141,362.667,489.333,17
439,0,149,149,149,355.333,483.333,17
440,0,152,152,152,349.333,478.000,17
441,0,150,150,150,338.000,465.333,17
442,0,151,151,151,313.333,451.333,17
443,0,137,137,137,300.000,444.000,17
444,0,152,152,152,286.667,434.000,17
445,0,148,148,148,270.667,428.000,17
446,0,146,146,146,258.000,424.000,17
447,0,138,138,138,254.667,412.000,17
448,0,168,168,168,252.667,398.000,17
449,0,169,169,169,246.667,388.000,17
450,0,160,160,160,236.000,378.667,17
451,0,181,181,181,218.667,371.333,17
452,0,168,168,168,209.333,369.333,17
453,0,152,152,152,190.667,370.000,17
454,0,138,138,138,168.667,372.000,17
455,0,137,137,137,147.333,372.000,17
456,0,150,150,150,135.333,371.333,17
457,0,140,140,140,222.000,470.000,17
458,0,159,159,159,237.333,454.000,17
459,0,162,162,162,202.667,472.000,17
460,0,146,146,146,185.333,467.333,17
461,0,144,144,144,169.333,452.000,17
462,0,132,132,132,156.667,434.667,17
463,0,152,152,152,147.333,420.667,17
464,0,169,169,169,468.000,174.667,17
465,0,164,164,164,464.000,157.333,17
466,0,164,164,164,458.667,127.333,17
467,0,146,146,146,474.000,18.667,17
468,0,139,139,139,472.000,31.333,17
469,0,142,142,142,479.333,42.667,17
470,0,154,154,154,484.000,50.667,17
471,0,159,159,159,469.333,58.667,17
472,0,146,146,146,451.333,50.000,17
473,0,158,158,158,432.000,37.333,17
474,0,143,143,143,398.000,14.000,17
475,0,150,150,150,296.000,44.667,17
476,0,154,154,154,274.667,38.667,17
477,0,157,157,157,259.333,28.000,17
478,0,143,143,143,243.333,12.000,17
479,0,146,146,146,200.667,6.667,17
480,0,139,139,139,279.333,3.333,17
481,0,136,136,136,302.000,18.667,17
482,0,141,141,141,316.667,30.667,17
483,0,143,143,143,330.667,44.667,17
484,0,142,142,142,340.667,64.000,17
485,0,151,151,151,348.667,82.000,17
486,0,163,163,163,355.333,106.667,17
487,0,154,154,154,358.667,118.000,17
488,0,171,171,171,362.000,129.333,17
489,0,150,150,150,368.000,144.667,17
490,0,159,159,159,363.333,155.333,17
491,0,163,163,163,348.000,156.000,17
492,0,162,162,162,325.333,150.000,17
493,0,162,162,162,312.000,143.333,17
494,0,167,167,167,302.000,137.333,17
495,0,145,145,145,282.667,129.333,17
496,0,157,157,157,270.000,116.667,17
497,0,152,152,152,262.000,110.000,17
498,0,148,148,148,230.667,109.333,17
499,0,133,133,133,147.333,75.333,17
500,0,130,130,130,134.667,85.333,17
501,0,144,144,144,115.333,84.000,17
502,0,138,138,138,85.333,68.667,17
503,0,144,144,144,77.333,62.667,17
504,0,138,138,138,56.000,52.000,17
505,0,148,148,148,37.333,40.667,17
506,0,152,152,152,28.000,16.000,17
507,0,160,160,160,492.000,105.333,17
508,0,150,150,150,500.667,84.000,17
509,0,161,161,161,511.333,71.333,17
510,0,158,158,158,494.667,63.333,17
511,0,167,167,167,276.667,93.333,17
512,0,152,152,152,285.333,74.000,17
513,0,168,168,168,423.333,213.333,17
514,0,176,176,176,414.667,222.000,17
515,0,151,151,151,316.667,220.667,17
516,0,152,152,152,300.000,217.333,17
517,0,147,147,147,288.000,214.000,17
518,0,139,139,139,269.333,208.000,17
519,0,151,151,151,251.333,200.000,17
520,0,160,160,160,235.333,188.667,17
521,0,162,162,162,214.000,174.667,17
522,0,164,164,164,201.333,162.000,17
523,0,157,157,157,188.000,146.000,17
524,0,156,156,156,181.333,130.000,17
525,0,159,159,159,179.333,114.667,17
526,0,151,151,151,172.000,97.333,17
527,0,142,142,142,162.000,75.333,17
528,0,144,144,144,154.667,55.333,17
529,0,156,156,156,147.333,41.333,17
530,0,152,152,152,139.333,27.333,17
531,0,151,151,151,133.333,16.000,17
532,0,159,159,159,330.000,220.667,17
533,0,179,179,179,340.667,218.000,17
534,0,173,173,173,355.333,222.667,17
535,0,167,167,167,374.667,226.000,17
536,0,178,178,178,386.667,231.333,17
537,0,183,183,183,410.000,235.333,17
538,0,162,162,162,422.667,238.000,17
539,0,170,170,170,437.333,247.333,17
540,0,151,151,151,450.667,252.667,17
541,0,152,152,152,464.000,256.667,17
542,0,152,152,152,478.000,260.000,17
543,0,151,151,151,494.667,266.000,17
544,0,157,157,157,504.000,268.667,17
545,0,127,127,127,152.667,80.000,18
546,0,155,155,155,126.667,83.333,18
547,0,135,135,135,103.333,79.333,18
548,0,142,142,142,64.000,58.667,18
549,0,137,137,137,38.667,44.667,18
550,0,156,156,156,26.667,31.333,18
551,0,139,139,139,73.333,194.667,18
552,0,128,128,128,80.667,206.000,18
553,0,127,127,127,90.667,216.000,18
554,0,130,130,130,96.000,195.333,18
555,0,140,140,140,110.000,250.667,18
556,0,134,134,134,134.667,252.000,18
557,0,154,154,154,149.333,250.667,18
558,0,162,162,162,170.667,267.333,18
559,0,158,158,158,182.667,272.667,18
560,0,153,153,153,211.333,290.667,18
561,0,159,159,159,224.000,287.333,18
562,0,160,160,160,240.000,288.667,18
563,0,155,155,155,270.000,280.000,18
564,0,156,156,156,290.000,284.000,18
565,0,155,155,155,306.667,284.667,18
566,0,177,177,177,336.000,294.000,18
567,0,159,159,159,359.333,302.667,18
568,0,189,189,189,395.333,306.000,18
569,0,180,180,180,422.667,304.000,18
570,0,173,173,173,450.000,293.333,18
571,0,166,166,166,458.667,274.667,18
572,0,154,154,154,469.333,239.333,18
573,0,154,154,154,465.333,218.667,18
574,0,158,158,158,466.667,184.000,18
575,0,165,165,165,456.667,146.667,18
576,0,148,148,148,394.667,15.333,18
577,0,153,153,153,410.000,22.000,18
578,0,163,163,163,432.000,31.333,18
579,0,166,166,166,441.333,43.333,18
580,0,148,148,148,467.333,54.000,18
581,0,159,159,159,480.000,54.667,18
582,0,155,155,155,482.667,42.667,18
583,0,148,148,148,453.333,25.333,18
584,0,146,146,146,436.667,15.333,18
585,0,153,153,153,469.333,136.667,18
586,0,167,167,167,484.667,124.667,18
587,0,160,160,160,492.000,103.333,18
588,0,153,153,153,449.333,120.667,18
589,0,159,159,159,496.000,266.000,18
590,0,158,158,158,460.000,255.333,18
591,0,171,171,171,446.000,247.333,18
592,0,170,170,170,432.667,244.667,18
593,0,172,172,172,411.333,235.333,18
594,0,164,164,164,413.333,223.333,18
595,0,160,160,160,422.000,210.667,18
596,0,175,175,175,390.667,232.667,18
597,0,167,167,167,374.667,226.667,18
598,0,166,166,166,358.667,223.333,18
599,0,161,161,161,346.667,221.333,18
600,0,158,158,158,328.667,220.000,18
601,0,160,160,160,320.667,219.333,18
602,0,156,156,156,309.333,216.667,18
603,0,150,150,150,298.000,216.667,18
604,0,149,149,149,284.000,212.667,18
605,0,142,142,142,267.333,205.333,18
606,0,161,161,161,257.333,201.333,18
607,0,151,151,151,244.667,195.333,18
608,0,158,158,158,228.667,186.667,18
609,0,153,153,153,214.000,176.000,18
610,0,152,152,152,205.333,168.667,18
611,0,166,166,166,201.333,161.333,18
612,0,149,149,149,190.000,151.333,18
613,0,165,165,165,182.667,139.333,18
614,0,176,176,176,182.667,129.333,18
615,0,165,165,165,178.000,116.000,18
616,0,162,162,162,173.333,104.667,18
617,0,152,152,152,168.000,90.000,18
618,0,152,152,152,160.667,68.667,18
619,0,148,148,148,154.000,52.667,18
620,0,139,139,139,147.333,41.333,18
621,0,153,153,153,142.667,31.333,18
622,0,155,155,155,134.000,20.667,18
623,0,141,141,141,210.667,108.667,18
624,0,146,146,146,188.000,106.000,18
625,0,148,148,148,234.000,110.667,18
626,0,141,141,141,262.000,111.333,18
627,0,151,151,151,272.667,122.000,18
628,0,153,153,153,288.667,134.667,18
629,0,160,160,160,307.333,142.000,18
630,0,168,168,168,320.000,147.333,18
631,0,146,146,146,342.000,157.333,18
632,0,165,165,165,366.667,158.000,18
633,0,162,162,162,362.000,141.333,18
634,0,162,162,162,361.333,132.000,18
635,0,158,158,158,358.667,115.333,18
636,0,154,154,154,356.000,102.000,18
637,0,148,148,148,351.333,85.333,18
638,0,151,151,151,276.667,90.000,18
639,0,147,147,147,280.000,67.333,18
640,0,150,150,150,279.333,54.000,18
641,0,169,169,169,266.000,31.333,18
642,0,142,142,142,249.333,21.333,18
643,0,148,148,148,340.000,64.667,18
644,0,137,137,137,330.667,46.000,18
645,0,134,134,134,313.333,29.333,18
646,0,157,157,157,292.000,43.333,18
647,0,151,151,151,300.000,16.667,18
648,0,135,135,135,280.000,6.000,18
649,0,157,157,157,197.333,7.333,18
650,0,149,149,149,212.000,8.667,18
651,0,139,139,139,141.333,373.333,18
652,0,149,149,149,174.000,370.667,18
653,0,151,151,151,188.000,370.667,18
654,0,151,151,151,202.667,372.000,18
655,0,166,166,166,222.667,373.333,18
656,0,173,173,173,236.667,379.333,18
657,0,187,187,187,248.000,390.667,18
658,0,163,163,163,256.000,404.667,18
659,0,162,162,162,256.667,414.667,18
660,0,149,149,149,256.000,426.667,18
661,0,158,158,158,281.333,432.667,18
662,0,148,148,148,290.000,437.333,18
663,0,140,140,140,300.667,444.667,18
664,0,139,139,139,314.667,452.000,18
665,0,135,135,135,328.667,460.000,18
666,0,154,154,154,335.333,465.333,18
667,0,137,137,137,346.667,478.000,18
668,0,157,157,157,361.333,485.333,18
669,0,153,153,153,374.667,498.000,18
670,0,145,145,145,383.333,508.000,18
671,0,146,146,146,426.667,510.000,18
672,0,141,141,141,442.667,506.000,18
673,0,147,147,147,440.000,492.667,18
674,0,159,159,159,439.333,478.667,18
675,0,153,153,153,435.333,467.333,18
676,0,155,155,155,427.333,448.000,18
677,0,141,141,141,420.667,437.333,18
678,0,131,131,131,410.667,427.333,18
679,0,160,160,160,400.000,412.000,18
680,0,170,170,170,391.333,400.667,18
681,0,187,187,187,382.000,383.333,18
682,0,180,180,180,372.667,375.333,18
683,0,189,189,189,367.333,368.667,18
684,0,189,189,189,359.333,355.333,18
685,0,186,186,186,348.667,346.000,18
686,0,187,187,187,341.333,336.667,18
687,0,181,181,181,338.000,328.667,18
688,0,175,175,175,333.333,318.000,18
689,0,140,140,140,222.000,232.667,18
690,0,143,143,143,237.333,240.000,18
691,0,152,152,152,252.667,248.000,18
692,0,151,151,151,270.000,254.667,18
693,0,157,157,157,292.667,266.000,18
694,0,165,165,165,311.333,272.667,18
695,0,163,163,163,324.667,273.333,18
696,0,164,164,164,340.000,280.000,18
697,0,151,151,151,189.333,231.333,18
