 ,Area,Mean,Min,Max,X,Y,Slice
86,0,207,207,207,130.000,272.000,2
87,0,218,218,218,116.667,261.333,2
88,0,161,161,161,366.667,179.333,2
89,0,169,169,169,351.333,164.000,2
90,0,173,173,173,386.667,194.667,2
91,0,174,174,174,370.667,136.667,2
92,0,179,179,179,397.333,122.000,2
93,0,203,203,203,121.333,403.333,2
94,0,186,186,186,142.667,389.333,2
95,0,196,196,196,175.333,358.667,2
96,0,170,170,170,196.000,341.333,2
97,0,206,206,206,95.333,251.333,3
98,0,206,206,206,121.333,224.667,3
99,0,201,201,201,150.000,203.333,3
100,0,198,198,198,188.667,180.667,3
101,0,176,176,176,218.000,162.000,3
102,0,203,203,203,226.000,152.667,3
103,0,171,171,171,250.000,129.333,3
104,0,223,223,223,328.000,308.000,3
105,0,214,214,214,330.667,292.667,3
106,0,212,212,212,336.667,278.000,3
107,0,189,189,189,339.333,264.000,3
108,0,215,215,215,321.333,330.667,3
109,0,223,223,223,313.333,342.667,3
110,0,201,201,201,297.333,352.667,3
111,0,193,193,193,271.333,368.667,3
112,0,211,211,211,238.000,376.667,3
113,0,202,202,202,223.333,390.667,3
114,0,194,194,194,221.333,402.000,3
115,0,201,201,201,216.000,413.333,3
116,0,180,180,180,219.333,427.333,3
117,0,187,187,187,226.667,436.667,3
118,0,186,186,186,251.333,460.667,3
119,0,175,175,175,266.667,462.667,3
120,0,185,185,185,278.667,461.333,3
121,0,193,193,193,295.333,463.333,3
122,0,204,204,204,318.667,468.000,3
123,0,202,202,202,336.000,470.667,3
124,0,188,188,188,353.333,476.667,3
125,0,182,182,182,388.667,485.333,3
126,0,196,196,196,149.333,509.333,3
127,0,204,204,204,96.000,506.667,3
128,0,193,193,193,64.000,501.333,3
129,0,197,197,197,329.333,238.667,3
130,0,200,200,200,325.333,226.000,3
131,0,194,194,194,310.667,206.000,3
132,0,216,216,216,284.667,198.667,3
133,0,210,210,210,232.000,197.333,3
134,0,173,173,173,200.667,328.667,3
135,0,189,189,189,200.000,342.000,3
136,0,197,197,197,138.000,384.667,3
137,0,194,194,194,169.333,431.333,3
138,0,194,194,194,176.000,422.000,3
139,0,192,192,192,176.000,462.000,3
140,0,201,201,201,151.333,278.000,3
141,0,199,199,199,176.000,292.000,3
142,0,201,201,201,222.000,260.667,3
143,0,204,204,204,283.333,218.000,3
144,0,196,196,196,284.667,234.000,3
145,0,188,188,188,279.333,251.333,3
146,0,178,178,178,457.333,500.000,4
147,0,165,165,165,435.333,494.667,4
148,0,178,178,178,418.667,502.000,4
149,0,176,176,176,394.000,486.000,4
150,0,194,194,194,346.000,475.333,4
151,0,192,192,192,334.667,473.333,4
152,0,207,207,207,313.333,466.667,4
153,0,160,160,160,284.000,464.000,4
154,0,180,180,180,262.667,461.333,4
155,0,187,187,187,250.667,452.667,4
156,0,170,170,170,244.667,436.000,4
157,0,175,175,175,228.000,438.667,4
158,0,179,179,179,218.667,418.000,4
159,0,193,193,193,227.333,388.667,4
160,0,171,171,171,230.000,372.000,4
161,0,187,187,187,246.000,363.333,4
162,0,193,193,193,259.333,360.000,4
163,0,183,183,183,276.000,358.667,4
164,0,219,219,219,302.667,352.667,4
165,0,213,213,213,314.667,341.333,4
166,0,220,220,220,319.333,330.000,4
167,0,212,212,212,325.333,318.667,4
168,0,229,229,229,328.000,307.333,4
169,0,215,215,215,333.333,293.333,4
170,0,190,190,190,338.000,278.667,4
171,0,184,184,184,341.333,262.667,4
172,0,171,171,171,356.000,245.333,4
173,0,165,165,165,369.333,235.333,4
174,0,188,188,188,330.667,255.333,4
175,0,173,173,173,330.000,241.333,4
176,0,192,192,192,326.667,228.667,4
177,0,186,186,186,324.000,200.667,4
178,0,175,175,175,402.000,434.667,4
179,0,180,180,180,383.333,436.000,4
180,0,188,188,188,364.000,422.667,4
181,0,190,190,190,358.667,403.333,4
182,0,193,193,193,356.000,386.000,4
183,0,198,198,198,372.000,345.333,4
184,0,190,190,190,386.000,320.667,4
185,0,199,199,199,258.667,154.667,4
186,0,185,185,185,247.333,154.000,4
187,0,192,192,192,219.333,147.333,4
188,0,199,199,199,86.667,119.333,4
189,0,207,207,207,100.667,114.000,4
190,0,188,188,188,110.667,100.667,4
191,0,233,233,233,70.000,125.333,4
192,0,226,226,226,46.667,143.333,4
193,0,201,201,201,105.333,238.000,4
194,0,202,202,202,93.333,257.333,4
195,0,186,186,186,139.333,210.667,4
196,0,178,178,178,442.000,206.000,1
197,0,169,169,169,463.333,208.000,1
198,0,170,170,170,405.333,216.667,1
199,0,181,181,181,388.000,221.333,1
200,0,174,174,174,390.000,209.333,1
201,0,174,174,174,365.333,144.000,1
202,0,171,171,171,381.333,133.333,1
203,0,174,174,174,396.000,121.333,1
204,0,167,167,167,420.000,198.000,1
205,0,173,173,173,432.667,192.000,1
206,0,161,161,161,446.000,184.667,1
207,0,196,196,196,94.000,412.667,1
208,0,220,220,220,118.667,404.667,1
209,0,200,200,200,138.667,385.333,1
210,0,192,192,192,167.333,365.333,1
211,0,194,194,194,193.333,342.000,1
212,0,194,194,194,357.333,406.667,1
213,0,212,212,212,354.667,382.000,1
214,0,188,188,188,405.333,491.333,5
215,0,187,187,187,383.333,484.667,5
216,0,191,191,191,366.667,481.333,5
217,0,194,194,194,350.000,475.333,5
218,0,215,215,215,330.667,472.000,5
219,0,201,201,201,309.333,466.000,5
220,0,219,219,219,290.000,462.667,5
221,0,194,194,194,268.000,461.333,5
222,0,197,197,197,251.333,460.000,5
223,0,186,186,186,246.000,451.333,5
224,0,183,183,183,223.333,432.667,5
225,0,166,166,166,215.333,423.333,5
226,0,196,196,196,217.333,405.333,5
227,0,194,194,194,228.667,380.000,5
228,0,200,200,200,266.000,347.333,5
229,0,220,220,220,296.000,328.000,5
230,0,208,208,208,299.333,354.667,5
231,0,239,239,239,315.333,338.667,5
232,0,226,226,226,322.000,326.000,5
233,0,229,229,229,327.333,310.000,5
234,0,227,227,227,329.333,298.667,5
235,0,228,228,228,332.000,285.333,5
236,0,193,193,193,338.667,258.000,5
237,0,191,191,191,347.333,246.000,5
238,0,178,178,178,356.000,242.000,5
239,0,195,195,195,368.000,232.667,5
240,0,181,181,181,376.667,214.000,5
241,0,169,169,169,360.000,216.667,5
242,0,182,182,182,344.000,222.000,5
243,0,198,198,198,330.667,232.000,5
244,0,170,170,170,387.333,213.333,5
245,0,175,175,175,378.667,224.000,5
246,0,175,175,175,417.333,199.333,5
247,0,173,173,173,434.667,186.667,5
248,0,206,206,206,415.333,434.667,5
249,0,174,174,174,398.000,434.667,5
250,0,177,177,177,387.333,434.667,5
251,0,173,173,173,372.667,423.333,5
252,0,192,192,192,357.333,407.333,5
253,0,206,206,206,351.333,390.667,5
254,0,218,218,218,238.000,226.000,5
255,0,193,193,193,251.333,212.667,5
256,0,202,202,202,285.333,217.333,5
257,0,236,236,236,226.000,246.667,5
258,0,195,195,195,190.000,280.667,5
259,0,204,204,204,170.000,289.333,5
260,0,200,200,200,152.667,268.667,5
261,0,183,183,183,170.667,249.333,5
262,0,187,187,187,176.667,240.000,5
263,0,205,205,205,193.333,224.000,5
264,0,203,203,203,210.667,207.333,5
265,0,206,206,206,150.667,201.333,5
266,0,215,215,215,115.333,229.333,5
267,0,211,211,211,93.333,250.000,5
268,0,198,198,198,82.000,272.667,5
269,0,176,176,176,208.000,150.000,5
270,0,196,196,196,230.667,149.333,5
271,0,180,180,180,236.000,134.667,5
272,0,179,179,179,249.333,122.000,5
273,0,177,177,177,266.667,110.000,5
274,0,186,186,186,45.333,454.000,5
275,0,186,186,186,62.667,442.000,5
276,0,190,190,190,252.667,334.000,5
277,0,205,205,205,154.000,94.000,5
278,0,228,228,228,73.333,136.667,5
279,0,226,226,226,362.667,322.000,5
280,0,167,167,167,397.333,317.333,5
281,0,183,183,183,458.000,501.333,6
282,0,172,172,172,440.667,499.333,6
283,0,183,183,183,414.000,492.667,6
284,0,177,177,177,396.667,489.333,6
285,0,184,184,184,379.333,484.000,6
286,0,188,188,188,363.333,479.333,6
287,0,206,206,206,347.333,473.333,6
288,0,199,199,199,324.667,472.000,6
289,0,195,195,195,311.333,466.667,6
290,0,202,202,202,300.667,466.000,6
291,0,187,187,187,281.333,464.667,6
292,0,193,193,193,256.667,464.000,6
293,0,199,199,199,251.333,459.333,6
294,0,179,179,179,246.000,450.667,6
295,0,183,183,183,232.667,441.333,6
296,0,179,179,179,465.333,432.667,6
297,0,207,207,207,449.333,432.667,6
298,0,203,203,203,428.667,434.000,6
299,0,180,180,180,412.667,434.667,6
300,0,172,172,172,396.667,434.667,6
301,0,164,164,164,381.333,435.333,6
302,0,177,177,177,369.333,428.667,6
303,0,179,179,179,358.667,413.333,6
304,0,182,182,182,357.333,400.000,6
305,0,179,179,179,225.333,434.000,6
306,0,180,180,180,220.000,414.000,6
307,0,208,208,208,231.333,382.667,6
308,0,181,181,181,244.000,369.333,6
309,0,205,205,205,257.333,360.000,6
310,0,218,218,218,302.000,351.333,6
311,0,230,230,230,316.000,335.333,6
312,0,227,227,227,323.333,320.667,6
313,0,228,228,228,328.667,306.667,6
314,0,227,227,227,334.667,287.333,6
315,0,214,214,214,336.667,276.000,6
316,0,193,193,193,337.333,264.000,6
317,0,190,190,190,338.667,244.000,6
318,0,186,186,186,416.667,321.333,6
319,0,206,206,206,400.000,321.333,6
320,0,200,200,200,376.000,324.000,6
321,0,212,212,212,357.333,322.667,6
322,0,184,184,184,379.333,134.667,6
323,0,183,183,183,366.000,141.333,6
324,0,175,175,175,349.333,152.000,6
325,0,226,226,226,327.333,222.000,6
326,0,224,224,224,293.333,239.333,6
327,0,181,181,181,472.667,431.333,7
328,0,183,183,183,458.667,430.000,7
329,0,196,196,196,440.667,432.000,7
330,0,191,191,191,427.333,433.333,7
331,0,174,174,174,408.667,434.667,7
332,0,179,179,179,388.000,435.333,7
333,0,189,189,189,373.333,431.333,7
334,0,197,197,197,356.667,409.333,7
335,0,201,201,201,353.333,396.000,7
336,0,165,165,165,462.000,498.000,7
337,0,172,172,172,437.333,496.667,7
338,0,179,179,179,418.000,484.667,7
339,0,170,170,170,392.000,488.000,7
340,0,185,185,185,380.667,482.000,7
341,0,193,193,193,352.000,477.333,7
342,0,200,200,200,336.667,471.333,7
343,0,209,209,209,310.667,466.667,7
344,0,194,194,194,291.333,464.000,7
345,0,178,178,178,260.667,463.333,7
346,0,186,186,186,250.667,456.667,7
347,0,179,179,179,230.667,442.667,7
348,0,199,199,199,224.000,434.000,7
349,0,189,189,189,216.000,418.000,7
350,0,202,202,202,222.000,395.333,7
351,0,209,209,209,244.000,370.667,7
352,0,185,185,185,258.000,368.000,7
353,0,190,190,190,275.333,364.667,7
354,0,208,208,208,298.000,356.667,7
355,0,204,204,204,312.667,344.000,7
356,0,230,230,230,324.667,324.667,7
357,0,232,232,232,327.333,314.000,7
358,0,224,224,224,332.000,298.000,7
359,0,207,207,207,335.333,284.667,7
360,0,207,207,207,337.333,270.667,7
361,0,170,170,170,342.000,252.667,7
362,0,175,175,175,361.333,237.333,7
363,0,166,166,166,400.667,318.667,7
364,0,181,181,181,384.000,222.000,7
365,0,185,185,185,381.333,210.667,7
366,0,193,193,193,332.667,233.333,7
367,0,196,196,196,325.333,217.333,7
368,0,184,184,184,304.667,198.000,7
369,0,221,221,221,293.333,235.333,7
370,0,211,211,211,270.000,208.667,7
371,0,197,197,197,230.000,148.000,7
372,0,176,176,176,262.667,136.000,7
373,0,181,181,181,292.000,125.333,7
374,0,176,176,176,320.000,116.000,7
375,0,191,191,191,153.333,199.333,7
376,0,208,208,208,126.000,222.667,7
377,0,201,201,201,93.333,254.000,7
378,0,208,208,208,222.000,276.667,7
379,0,213,213,213,216.000,259.333,7
380,0,221,221,221,232.000,239.333,7
381,0,225,225,225,243.333,218.667,7
382,0,214,214,214,151.333,140.667,7
383,0,181,181,181,194.000,140.000,7
384,0,169,169,169,460.000,504.000,8
385,0,181,181,181,418.000,496.000,8
386,0,180,180,180,394.667,486.000,8
387,0,186,186,186,360.667,478.667,8
388,0,184,184,184,342.000,470.667,8
389,0,184,184,184,314.667,466.667,8
390,0,183,183,183,296.667,464.667,8
391,0,180,180,180,276.667,464.000,8
392,0,177,177,177,253.333,462.000,8
393,0,173,173,173,241.333,442.000,8
394,0,176,176,176,223.333,428.667,8
395,0,185,185,185,222.000,414.667,8
396,0,186,186,186,225.333,394.667,8
397,0,199,199,199,229.333,379.333,8
398,0,194,194,194,244.667,374.000,8
399,0,203,203,203,260.000,370.000,8
400,0,200,200,200,277.333,366.000,8
401,0,197,197,197,288.667,362.667,8
402,0,222,222,222,302.667,354.667,8
403,0,225,225,225,316.667,339.333,8
404,0,207,207,207,328.667,314.000,8
405,0,225,225,225,331.333,297.333,8
406,0,190,190,190,341.333,277.333,8
407,0,189,189,189,338.667,264.000,8
408,0,167,167,167,339.333,234.667,8
409,0,174,174,174,319.333,202.000,8
410,0,176,176,176,301.333,191.333,8
411,0,205,205,205,275.333,180.000,8
412,0,178,178,178,256.000,171.333,8
413,0,203,203,203,206.000,170.667,8
414,0,199,199,199,190.000,180.000,8
415,0,198,198,198,446.667,431.333,8
416,0,176,176,176,472.667,432.000,8
417,0,198,198,198,428.667,434.667,8
418,0,182,182,182,370.000,428.000,8
419,0,200,200,200,96.667,254.000,8
420,0,198,198,198,117.333,230.000,8
421,0,204,204,204,146.667,203.333,8
422,0,172,172,172,234.000,135.333,8
423,0,170,170,170,255.333,138.667,8
424,0,166,166,166,227.333,107.333,8
425,0,168,168,168,232.667,94.667,8
426,0,175,175,175,238.000,83.333,8
427,0,184,184,184,289.333,132.000,8
428,0,171,171,171,325.333,112.000,8
429,0,177,177,177,342.000,101.333,8
430,0,176,176,176,344.000,92.000,8
431,0,162,162,162,452.000,502.667,9
432,0,168,168,168,435.333,494.000,9
433,0,182,182,182,410.000,490.667,9
434,0,183,183,183,392.667,486.000,9
435,0,178,178,178,374.667,482.667,9
436,0,177,177,177,362.000,481.333,9
437,0,185,185,185,344.667,474.000,9
438,0,201,201,201,332.000,461.333,9
439,0,190,190,190,463.333,431.333,9
440,0,192,192,192,446.000,431.333,9
441,0,194,194,194,425.333,432.667,9
442,0,174,174,174,408.000,432.667,9
443,0,170,170,170,382.667,432.000,9
444,0,164,164,164,368.667,431.333,9
445,0,204,204,204,315.333,466.667,9
446,0,199,199,199,310.000,478.667,9
447,0,182,182,182,288.000,463.333,9
448,0,160,160,160,260.667,462.667,9
449,0,180,180,180,249.333,458.667,9
450,0,172,172,172,234.667,441.333,9
451,0,179,179,179,224.000,422.000,9
452,0,189,189,189,211.333,400.000,9
453,0,184,184,184,222.667,380.000,9
454,0,178,178,178,238.667,361.333,9
455,0,207,207,207,278.667,336.000,9
456,0,201,201,201,306.000,330.667,9
457,0,218,218,218,320.000,336.667,9
458,0,211,211,211,327.333,321.333,9
459,0,214,214,214,330.667,301.333,9
460,0,189,189,189,339.333,272.000,9
461,0,208,208,208,368.000,319.333,9
462,0,184,184,184,386.000,319.333,9
463,0,166,166,166,414.000,318.667,9
464,0,175,175,175,449.333,340.667,9
465,0,182,182,182,478.667,365.333,9
466,0,213,213,213,250.667,263.333,9
467,0,197,197,197,206.000,268.667,9
468,0,205,205,205,270.667,258.000,9
469,0,196,196,196,293.333,244.667,9
470,0,203,203,203,130.000,265.333,9
471,0,204,204,204,116.000,260.667,9
472,0,217,217,217,92.000,254.000,9
473,0,209,209,209,64.000,246.667,9
474,0,210,210,210,43.333,232.667,9
475,0,203,203,203,114.000,274.667,9
476,0,199,199,199,199.333,173.333,9
477,0,222,222,222,162.000,202.000,9
478,0,208,208,208,148.000,212.667,9
479,0,197,197,197,215.333,257.333,9
480,0,198,198,198,252.667,148.000,9
481,0,179,179,179,476.000,432.000,10
482,0,182,182,182,459.333,431.333,10
483,0,194,194,194,446.667,432.000,10
484,0,195,195,195,428.000,434.000,10
485,0,160,160,160,403.333,433.333,10
486,0,183,183,183,386.667,424.000,10
487,0,190,190,190,422.000,464.000,10
488,0,191,191,191,415.333,480.667,10
489,0,184,184,184,411.333,492.667,10
490,0,166,166,166,394.667,493.333,10
491,0,176,176,176,372.000,484.667,10
492,0,197,197,197,349.333,478.667,10
493,0,187,187,187,312.667,470.000,10
494,0,196,196,196,291.333,462.667,10
495,0,192,192,192,275.333,460.667,10
496,0,180,180,180,259.333,462.667,10
497,0,168,168,168,247.333,455.333,10
498,0,182,182,182,227.333,438.667,10
499,0,178,178,178,218.667,421.333,10
500,0,197,197,197,219.333,409.333,10
501,0,197,197,197,220.000,396.000,10
502,0,197,197,197,226.667,382.000,10
503,0,196,196,196,239.333,374.000,10
504,0,191,191,191,257.333,366.000,10
505,0,198,198,198,274.000,364.000,10
506,0,206,206,206,292.667,358.667,10
507,0,213,213,213,309.333,342.000,10
508,0,216,216,216,321.333,326.000,10
509,0,215,215,215,327.333,308.667,10
510,0,230,230,230,331.333,294.000,10
511,0,203,203,203,334.667,278.667,10
512,0,174,174,174,338.667,254.000,10
513,0,168,168,168,351.333,244.000,10
514,0,157,157,157,365.333,232.667,10
515,0,165,165,165,378.667,220.667,10
516,0,155,155,155,397.333,210.667,10
517,0,173,173,173,419.333,197.333,10
518,0,169,169,169,438.667,185.333,10
519,0,194,194,194,305.333,248.667,10
520,0,204,204,204,201.333,173.333,10
521,0,203,203,203,183.333,184.000,10
522,0,211,211,211,164.000,203.333,10
523,0,202,202,202,158.000,211.333,10
524,0,190,190,190,140.667,228.000,10
525,0,201,201,201,106.000,245.333,10
526,0,215,215,215,93.333,254.000,10
527,0,207,207,207,190.667,180.667,11
528,0,195,195,195,156.000,198.667,11
529,0,205,205,205,122.667,225.333,11
530,0,191,191,191,106.667,246.667,11
531,0,226,226,226,217.333,258.000,11
532,0,210,210,210,223.333,242.000,11
533,0,211,211,211,241.333,224.000,11
534,0,218,218,218,233.333,259.333,11
535,0,229,229,229,251.333,259.333,11
536,0,214,214,214,292.000,226.000,11
537,0,205,205,205,318.667,206.000,11
538,0,184,184,184,340.000,257.333,11
539,0,197,197,197,337.333,270.667,11
540,0,221,221,221,335.333,287.333,11
541,0,231,231,231,330.667,304.000,11
542,0,215,215,215,328.000,312.667,11
543,0,230,230,230,320.667,328.000,11
544,0,228,228,228,311.333,342.667,11
545,0,214,214,214,298.000,354.000,11
546,0,204,204,204,285.333,366.667,11
547,0,210,210,210,263.333,378.000,11
548,0,197,197,197,234.000,377.333,11
549,0,191,191,191,224.000,394.000,11
550,0,176,176,176,215.333,417.333,11
551,0,186,186,186,220.000,428.667,11
552,0,175,175,175,234.667,444.667,11
553,0,183,183,183,246.667,454.000,11
554,0,192,192,192,272.667,464.667,11
555,0,186,186,186,291.333,465.333,11
556,0,184,184,184,312.667,469.333,11
557,0,204,204,204,331.333,472.667,11
558,0,175,175,175,344.000,478.000,11
559,0,187,187,187,365.333,479.333,11
560,0,178,178,178,381.333,484.000,11
561,0,179,179,179,409.333,492.667,11
562,0,187,187,187,427.333,498.000,11
563,0,180,180,180,441.333,501.333,11
564,0,190,190,190,483.333,507.333,11
565,0,174,174,174,351.333,407.333,11
566,0,174,174,174,362.667,423.333,11
567,0,179,179,179,380.667,432.000,11
568,0,168,168,168,400.667,436.000,11
569,0,193,193,193,424.667,434.667,11
570,0,194,194,194,452.667,432.000,11
571,0,182,182,182,472.667,431.333,11
572,0,206,206,206,338.000,268.000,14
573,0,214,214,214,334.667,286.000,14
574,0,234,234,234,331.333,299.333,14
575,0,217,217,217,326.667,310.667,14
576,0,234,234,234,324.667,320.000,14
577,0,237,237,237,318.667,330.000,14
578,0,225,225,225,315.333,342.000,14
579,0,196,196,196,298.000,352.000,14
580,0,199,199,199,286.000,359.333,14
581,0,210,210,210,268.667,366.000,14
582,0,194,194,194,258.000,368.000,14
583,0,183,183,183,244.667,371.333,14
584,0,202,202,202,222.667,388.667,14
585,0,197,197,197,215.333,414.667,14
586,0,193,193,193,220.667,431.333,14
587,0,179,179,179,230.000,441.333,14
588,0,184,184,184,244.000,450.000,14
589,0,186,186,186,251.333,458.000,14
590,0,199,199,199,279.333,463.333,14
591,0,201,201,201,244.667,482.000,14
592,0,184,184,184,295.333,467.333,14
593,0,193,193,193,312.667,468.000,14
594,0,189,189,189,327.333,469.333,14
595,0,184,184,184,348.000,474.667,14
596,0,179,179,179,356.667,478.667,14
597,0,182,182,182,381.333,482.000,14
598,0,181,181,181,410.667,492.000,14
599,0,168,168,168,425.333,494.000,14
600,0,175,175,175,447.333,500.667,14
601,0,184,184,184,461.333,503.333,14
602,0,193,193,193,480.000,504.667,14
603,0,191,191,191,472.667,432.000,14
604,0,207,207,207,443.333,429.333,14
605,0,195,195,195,421.333,434.667,14
606,0,170,170,170,389.333,432.667,14
607,0,176,176,176,395.333,124.667,14
608,0,173,173,173,410.000,114.667,14
609,0,179,179,179,422.000,103.333,14
610,0,188,188,188,444.000,105.333,14
611,0,188,188,188,454.000,103.333,14
612,0,184,184,184,478.667,100.000,14
613,0,176,176,176,369.333,138.667,14
614,0,161,161,161,359.333,148.000,14
615,0,192,192,192,336.000,160.667,14
616,0,213,213,213,268.000,199.333,14
617,0,231,231,231,230.667,232.667,14
618,0,228,228,228,212.000,239.333,14
619,0,189,189,189,461.333,98.000,15
620,0,179,179,179,442.000,102.000,15
621,0,175,175,175,418.000,109.333,15
622,0,182,182,182,402.667,114.667,15
623,0,175,175,175,374.667,136.667,15
624,0,184,184,184,360.667,142.667,15
625,0,162,162,162,351.333,157.333,15
626,0,206,206,206,327.333,224.000,15
627,0,195,195,195,338.667,264.000,15
628,0,212,212,212,274.667,211.333,15
629,0,220,220,220,241.333,217.333,15
630,0,217,217,217,225.333,246.667,15
631,0,210,210,210,215.333,269.333,15
632,0,192,192,192,179.333,287.333,15
633,0,196,196,196,153.333,275.333,15
634,0,216,216,216,128.000,267.333,15
635,0,206,206,206,118.667,263.333,15
636,0,221,221,221,96.000,253.333,15
637,0,215,215,215,127.333,220.667,15
638,0,200,200,200,140.667,206.000,15
639,0,218,218,218,155.333,197.333,15
640,0,205,205,205,208.000,169.333,15
641,0,200,200,200,224.000,155.333,15
642,0,181,181,181,236.000,144.667,15
643,0,216,216,216,334.667,290.667,15
644,0,218,218,218,326.000,308.667,15
645,0,221,221,221,320.667,328.667,15
646,0,219,219,219,311.333,343.333,15
647,0,228,228,228,300.000,354.667,15
648,0,193,193,193,270.667,366.000,15
649,0,191,191,191,254.000,370.000,15
650,0,197,197,197,233.333,376.667,15
651,0,198,198,198,223.333,388.667,15
652,0,201,201,201,218.667,402.667,15
653,0,185,185,185,214.667,414.000,15
654,0,179,179,179,220.667,430.667,15
655,0,176,176,176,232.667,442.000,15
656,0,183,183,183,245.333,450.667,15
657,0,182,182,182,257.333,462.000,15
658,0,171,171,171,266.667,462.000,15
659,0,183,183,183,288.000,462.000,15
660,0,204,204,204,322.667,469.333,15
661,0,192,192,192,334.667,473.333,15
662,0,176,176,176,358.000,481.333,15
663,0,168,168,168,378.000,484.667,15
664,0,179,179,179,407.333,494.000,15
665,0,177,177,177,434.000,502.000,15
666,0,175,175,175,452.667,503.333,15
667,0,198,198,198,476.000,509.333,15
668,0,182,182,182,466.667,430.667,15
669,0,197,197,197,438.000,428.667,15
670,0,184,184,184,420.667,429.333,15
671,0,191,191,191,383.333,432.000,15
672,0,195,195,195,370.667,438.667,15
673,0,183,183,183,360.667,448.000,15
674,0,189,189,189,350.667,491.333,15
675,0,189,189,189,510.000,433.333,54
676,0,179,179,179,494.667,432.000,54
677,0,181,181,181,474.667,431.333,54
678,0,190,190,190,458.667,431.333,54
679,0,192,192,192,445.333,430.000,54
680,0,196,196,196,424.000,434.000,54
681,0,171,171,171,407.333,438.000,54
682,0,182,182,182,394.667,443.333,54
683,0,178,178,178,360.667,472.667,54
684,0,206,206,206,342.667,473.333,54
685,0,213,213,213,326.000,472.000,54
686,0,212,212,212,310.000,467.333,54
687,0,166,166,166,284.667,464.667,54
688,0,203,203,203,458.667,353.333,52
689,0,187,187,187,434.667,333.333,52
690,0,180,180,180,418.667,328.000,52
691,0,183,183,183,398.000,324.000,52
692,0,224,224,224,300.667,352.667,52
693,0,230,230,230,311.333,338.000,52
694,0,231,231,231,324.667,314.000,52
695,0,231,231,231,331.333,297.333,52
696,0,217,217,217,333.333,286.000,52
697,0,186,186,186,336.000,272.667,52
